"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.surveycode","Approve","Reject"
"3YKP7CX6G3H7J7SHWSCKA8XWGHC7BS","3X8M0CO8UTAVNI26RN3IWLBGGEHVP0","¡Charlemos en spanglish! (0720)","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jul 20 14:32:48 PDT 2018","9","BatchId:3310697;OriginalHitTemplateId:920937340;","1800","259200","Fri Jul 27 14:32:48 PDT 2018","","","33LK57MYLU7S6NCJHBW0G0WGTOVZSN","AULLOJOPY0IDP","Submitted","Sat Jul 21 14:52:59 PDT 2018","Sat Jul 21 15:04:01 PDT 2018","Tue Jul 24 15:04:01 PDT 2018","","","","662","0% (0/0)","0% (0/0)","0% (0/0)","0","MTURK_TASK_C05d5b2f4f7184c1ea9e14d4cf42a7ff0"
"3YKP7CX6G3H7J7SHWSCKA8XWGHC7BS","3X8M0CO8UTAVNI26RN3IWLBGGEHVP0","¡Charlemos en spanglish! (0720)","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jul 20 14:32:48 PDT 2018","9","BatchId:3310697;OriginalHitTemplateId:920937340;","1800","259200","Fri Jul 27 14:32:48 PDT 2018","","","37C0GNLMHG5KGO9QIG40O3HLNMKD6M","A25NI7DEN0IDCI","Submitted","Mon Jul 23 07:34:37 PDT 2018","Mon Jul 23 07:44:54 PDT 2018","Thu Jul 26 07:44:54 PDT 2018","","","","617","100% (3/3)","100% (2/2)","100% (1/1)","0","MTURK_TASK_C72f0c4b64eed413abc57b7d93df274cf"
"3YKP7CX6G3H7J7SHWSCKA8XWGHC7BS","3X8M0CO8UTAVNI26RN3IWLBGGEHVP0","¡Charlemos en spanglish! (0720)","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jul 20 14:32:48 PDT 2018","9","BatchId:3310697;OriginalHitTemplateId:920937340;","1800","259200","Fri Jul 27 14:32:48 PDT 2018","","","3CP1TO84PU31UABWG8AE0ECHUYR52S","AYOHUGWIBJ6G6","Submitted","Sun Jul 22 20:39:18 PDT 2018","Sun Jul 22 20:51:12 PDT 2018","Wed Jul 25 20:51:12 PDT 2018","","","","714","0% (0/0)","0% (0/0)","0% (0/0)","0","MTURK_TASK_C58871c50fbcb47ccbbcae03522d8f1d2"
"3YKP7CX6G3H7J7SHWSCKA8XWGHC7BS","3X8M0CO8UTAVNI26RN3IWLBGGEHVP0","¡Charlemos en spanglish! (0720)","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jul 20 14:32:48 PDT 2018","9","BatchId:3310697;OriginalHitTemplateId:920937340;","1800","259200","Fri Jul 27 14:32:48 PDT 2018","","","3FTF2T8WLSK67DBFXIC201X8KWWW99","A31ZHT1TVCFADY","Approved","Fri Jul 20 21:47:12 PDT 2018","Fri Jul 20 21:56:03 PDT 2018","Mon Jul 23 21:56:03 PDT 2018","2018-07-24 04:56:58 UTC","","","531","100% (5/5)","100% (4/4)","100% (4/4)","0","MTURK_TASK_Cfc2fb5e4b52742b0bde1bd99b4ed011f"
"3YKP7CX6G3H7J7SHWSCKA8XWGHC7BS","3X8M0CO8UTAVNI26RN3IWLBGGEHVP0","¡Charlemos en spanglish! (0720)","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jul 20 14:32:48 PDT 2018","9","BatchId:3310697;OriginalHitTemplateId:920937340;","1800","259200","Fri Jul 27 14:32:48 PDT 2018","","","3K5TEWLKGWDM3P4DB2DJRSDXWECVIE","ASWRCA8J5G771","Approved","Sat Jul 21 06:15:08 PDT 2018","Sat Jul 21 06:26:02 PDT 2018","Tue Jul 24 06:26:02 PDT 2018","2018-07-24 13:26:58 UTC","","","654","100% (1/1)","100% (1/1)","100% (1/1)","0","MTURK_TASK_I8aaea0f798704486a22489a830d0b627"
"3YKP7CX6G3H7J7SHWSCKA8XWGHC7BS","3X8M0CO8UTAVNI26RN3IWLBGGEHVP0","¡Charlemos en spanglish! (0720)","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jul 20 14:32:48 PDT 2018","9","BatchId:3310697;OriginalHitTemplateId:920937340;","1800","259200","Fri Jul 27 14:32:48 PDT 2018","","","3M23Y66PO39QIDS8F6ZPJ23LONES6B","AAIQ2SQ5K5RFE","Submitted","Sun Jul 22 17:15:04 PDT 2018","Sun Jul 22 17:20:36 PDT 2018","Wed Jul 25 17:20:36 PDT 2018","","","","332","100% (2/2)","0% (0/0)","0% (0/0)","0","MTURK_TASK_Cb72a3aca91b74303ba90cdce757a2bc0"
"3YKP7CX6G3H7J7SHWSCKA8XWGHC7BS","3X8M0CO8UTAVNI26RN3IWLBGGEHVP0","¡Charlemos en spanglish! (0720)","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jul 20 14:32:48 PDT 2018","9","BatchId:3310697;OriginalHitTemplateId:920937340;","1800","259200","Fri Jul 27 14:32:48 PDT 2018","","","3RRCEFRB7NEDM47SLWKFWF97O7PB49","A165NT5C5RXGJQ","Submitted","Sun Jul 22 11:39:06 PDT 2018","Sun Jul 22 11:52:37 PDT 2018","Wed Jul 25 11:52:37 PDT 2018","","","","811","0% (0/0)","0% (0/0)","0% (0/0)","0","MTURK_TASK_Cadae16ee21854092964936ae92128400"
"3YKP7CX6G3H7J7SHWSCKA8XWGHC7BS","3X8M0CO8UTAVNI26RN3IWLBGGEHVP0","¡Charlemos en spanglish! (0720)","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jul 20 14:32:48 PDT 2018","9","BatchId:3310697;OriginalHitTemplateId:920937340;","1800","259200","Fri Jul 27 14:32:48 PDT 2018","","","3U8YCDAGXQIJRMRGLDU3F1ETTUSQ00","A2MM1BLJGIP830","Submitted","Sun Jul 22 06:32:31 PDT 2018","Sun Jul 22 06:43:56 PDT 2018","Wed Jul 25 06:43:56 PDT 2018","","","","685","100% (4/4)","100% (3/3)","100% (2/2)","0","MTURK_TASK_I7ac610634c264137ae2d9f7fdabb05f6"
"3YKP7CX6G3H7J7SHWSCKA8XWGHC7BS","3X8M0CO8UTAVNI26RN3IWLBGGEHVP0","¡Charlemos en spanglish! (0720)","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jul 20 14:32:48 PDT 2018","9","BatchId:3310697;OriginalHitTemplateId:920937340;","1800","259200","Fri Jul 27 14:32:48 PDT 2018","","","3WETL7AQWUAQFS7FK8OJJOH9072352","A35065ZCC1QJ7M","Approved","Fri Jul 20 18:03:22 PDT 2018","Fri Jul 20 18:08:51 PDT 2018","Mon Jul 23 18:08:51 PDT 2018","2018-07-24 01:08:59 UTC","","","329","100% (6/6)","100% (6/6)","100% (6/6)","0","MTURK_TASK_C0dffefce0bbd42528882d0bfef155d32"
"3B6F54KMR3ESP7UHIYH6ZNGJHJY1SQ","3X8M0CO8UTAVNI26RN3IWLBGGEHVP0","¡Charlemos en spanglish! (0720)","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jul 20 14:32:48 PDT 2018","9","BatchId:3310697;OriginalHitTemplateId:920937340;","1800","259200","Fri Jul 27 14:32:48 PDT 2018","","","30BUDKLTXEXTPQNC9S5F2FL6R025ED","AQISFIZ6GD09I","Submitted","Sun Jul 22 12:32:13 PDT 2018","Sun Jul 22 12:42:42 PDT 2018","Wed Jul 25 12:42:42 PDT 2018","","","","629","100% (3/3)","100% (2/2)","100% (1/1)","0","MTURK_TASK_Ie1f5a8502d4f4ae58d34cb38cd17e4d5"
"3B6F54KMR3ESP7UHIYH6ZNGJHJY1SQ","3X8M0CO8UTAVNI26RN3IWLBGGEHVP0","¡Charlemos en spanglish! (0720)","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jul 20 14:32:48 PDT 2018","9","BatchId:3310697;OriginalHitTemplateId:920937340;","1800","259200","Fri Jul 27 14:32:48 PDT 2018","","","31QTRG6Q2UFVO5MMT8QN7OI3086PYO","APC99TPURUHR8","Approved","Fri Jul 20 19:58:08 PDT 2018","Fri Jul 20 20:06:17 PDT 2018","Mon Jul 23 20:06:17 PDT 2018","2018-07-24 03:06:58 UTC","","","489","100% (4/4)","100% (4/4)","100% (3/3)","0","MTURK_TASK_Cb18abb3debb040259c2839bfade5c050"
"3B6F54KMR3ESP7UHIYH6ZNGJHJY1SQ","3X8M0CO8UTAVNI26RN3IWLBGGEHVP0","¡Charlemos en spanglish! (0720)","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jul 20 14:32:48 PDT 2018","9","BatchId:3310697;OriginalHitTemplateId:920937340;","1800","259200","Fri Jul 27 14:32:48 PDT 2018","","","3AWETUDC93U3C99NCZ2MCYQTKR9IZW","AIDWWRWBP7304","Submitted","Sat Jul 21 19:35:28 PDT 2018","Sat Jul 21 19:44:06 PDT 2018","Tue Jul 24 19:44:06 PDT 2018","","","","518","100% (1/1)","100% (1/1)","100% (1/1)","0","MTURK_TASK_C053c1dc1ee104bbf8e95d97628af7367"
"3B6F54KMR3ESP7UHIYH6ZNGJHJY1SQ","3X8M0CO8UTAVNI26RN3IWLBGGEHVP0","¡Charlemos en spanglish! (0720)","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jul 20 14:32:48 PDT 2018","9","BatchId:3310697;OriginalHitTemplateId:920937340;","1800","259200","Fri Jul 27 14:32:48 PDT 2018","","","3OCHAWUVGPM5D9ZWBKZDSTPV4RVXKC","A3DGMV7HQ51C20","Approved","Fri Jul 20 17:34:26 PDT 2018","Fri Jul 20 17:40:37 PDT 2018","Mon Jul 23 17:40:37 PDT 2018","2018-07-24 00:40:58 UTC","","","371","100% (8/8)","100% (3/3)","100% (1/1)","0","MTURK_TASK_C85377b7ef3d84362b861223290ea0741"
"3B6F54KMR3ESP7UHIYH6ZNGJHJY1SQ","3X8M0CO8UTAVNI26RN3IWLBGGEHVP0","¡Charlemos en spanglish! (0720)","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jul 20 14:32:48 PDT 2018","9","BatchId:3310697;OriginalHitTemplateId:920937340;","1800","259200","Fri Jul 27 14:32:48 PDT 2018","","","3PMBY0YE285XTF5AGRC1O7Q5SHBC9F","A1A6P3E6P6ZHLU","Approved","Sat Jul 21 06:38:28 PDT 2018","Sat Jul 21 06:48:48 PDT 2018","Tue Jul 24 06:48:48 PDT 2018","2018-07-24 13:48:58 UTC","","","620","100% (2/2)","100% (2/2)","100% (1/1)","0","MTURK_TASK_Ic9af51d818ee43edb0734c8116418867"
"3B6F54KMR3ESP7UHIYH6ZNGJHJY1SQ","3X8M0CO8UTAVNI26RN3IWLBGGEHVP0","¡Charlemos en spanglish! (0720)","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jul 20 14:32:48 PDT 2018","9","BatchId:3310697;OriginalHitTemplateId:920937340;","1800","259200","Fri Jul 27 14:32:48 PDT 2018","","","3TU5ZICBRE319BWJGH7I8GKBCPW8QR","A31ZHT1TVCFADY","Approved","Fri Jul 20 21:25:31 PDT 2018","Fri Jul 20 21:35:48 PDT 2018","Mon Jul 23 21:35:48 PDT 2018","2018-07-24 04:35:58 UTC","","","617","100% (5/5)","100% (4/4)","100% (4/4)","0","MTURK_TASK_C703a179a2e234a73bda757fb5f4a2243"
"3B6F54KMR3ESP7UHIYH6ZNGJHJY1SQ","3X8M0CO8UTAVNI26RN3IWLBGGEHVP0","¡Charlemos en spanglish! (0720)","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jul 20 14:32:48 PDT 2018","9","BatchId:3310697;OriginalHitTemplateId:920937340;","1800","259200","Fri Jul 27 14:32:48 PDT 2018","","","3X65QVEQI1PSUH6J5OFRTGH0SD3CLR","A2MM1BLJGIP830","Submitted","Sun Jul 22 06:50:24 PDT 2018","Sun Jul 22 07:00:41 PDT 2018","Wed Jul 25 07:00:41 PDT 2018","","","","617","100% (4/4)","100% (3/3)","100% (2/2)","0","MTURK_TASK_I8dec1805b6f743fb9e5c1c8867d96db1"
"3B6F54KMR3ESP7UHIYH6ZNGJHJY1SQ","3X8M0CO8UTAVNI26RN3IWLBGGEHVP0","¡Charlemos en spanglish! (0720)","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jul 20 14:32:48 PDT 2018","9","BatchId:3310697;OriginalHitTemplateId:920937340;","1800","259200","Fri Jul 27 14:32:48 PDT 2018","","","3YDTZAI2WYIC96P0JZRQQ3WY2RS415","A35065ZCC1QJ7M","Approved","Fri Jul 20 17:54:12 PDT 2018","Fri Jul 20 18:03:22 PDT 2018","Mon Jul 23 18:03:22 PDT 2018","2018-07-24 01:03:58 UTC","","","550","100% (6/6)","100% (6/6)","100% (6/6)","0","MTURK_TASK_Cf17818be4fda400598ffceb9475a0f19"
